,Time
0,5.944
1,5.026
2,11.926
3,5.984
4,5.025
5,4.987
6,5.98
7,4.992
8,4.985
9,5.95
10,4.992
11,5.017
12,4.947
13,5.985
14,4.987
15,5.984
16,5.023
17,4.988
18,5.949
19,5.023
20,4.988
21,5.944
22,4.989
23,5.023
24,5.944
25,3.99
26,3.033
27,3.952
28,2.988
29,1.998
30,2.979
31,2.005
32,2.99
33,2.026
34,2.994
35,1.957
36,3.03
37,1.993
38,2.992
39,1.994
40,2.993
41,1.994
42,3.949
43,2.033
44,2.993
45,1.96
46,3.03
47,1.992
48,2.993
49,2.953
