,Time
0,1.995
1,2.993
2,1.994
3,2.985
4,1.995
5,2.992
6,1.995
7,2.991
8,1.982
9,2.991
10,2.009
11,2.993
12,1.993
13,2.993
14,1.997
15,2.989
16,1.995
17,2.994
18,1.993
19,2.991
20,1.995
21,1.995
22,1.997
23,1.954
24,0.997
25,1.994
26,1.037
27,1.957
28,1.035
29,0.958
30,1.995
31,1.0
32,0.994
33,0.997
34,0.998
35,1.998
36,0.994
37,0.997
38,0.997
39,1.995
40,1.0
41,0.995
42,0.997
43,0.997
44,1.995
45,0.997
46,0.998
47,0.997
48,0.998
49,1.994
