,Time
763,0.995
764,3.909
765,0.997
766,2.074
767,0.998
768,2.074
769,1.995
770,1.942
771,0.971
772,2.073
773,2.004
774,0.988
775,1.998
776,1.985
777,0.999
778,1.996
779,1.994
780,1.001
781,1.988
782,1.997
783,0.923
784,1.994
785,1.994
786,0.999
787,2.07
788,1.968
789,1.024
790,1.994
791,0.998
792,1.994
793,1.002
794,1.99
795,1.001
796,1.988
797,1.922
798,0.998
799,0.997
800,2.074
801,0.994
802,1.994
803,0.946
804,1.994
805,1.05
806,1.92
807,1.993
808,2.075
809,0.993
810,1.995
811,0.997
812,1.943
813,0.974
814,2.07
815,0.922
816,1.995
817,2.059
818,1.008
819,1.994
820,0.922
821,1.073
822,0.922
823,1.995
824,1.995
825,0.996
826,2.071
827,1.943
828,1.978
829,0.991
830,3.021
831,3.958
832,3.071
833,1.995
834,1.943
835,3.961
836,3.994
837,1.994
838,1.992
839,1.994
840,1.994
841,4.987
842,3.075
843,1.991
844,2.99
845,1.997
846,2.992
847,4.907
848,4.069
849,4.99
850,3.907
851,3.998
852,2.065
853,1.915
854,2.074
855,1.916
856,2.073
857,2.997
858,3.982
859,7.904
860,8.976
861,4.988
862,3.986
863,2.993
864,2.994
865,1.994
866,1.993
867,3.989
868,2.992
869,4.988
870,6.011
871,1.97
872,2.992
873,2.988
874,4.988
875,2.992
876,1.995
877,1.994
878,1.995
879,7.012
880,2.96
881,3.02
882,2.966
883,3.989
884,2.99
885,3.041
886,1.946
887,1.997
888,1.995
889,1.995
890,1.991
891,1.998
892,1.995
893,1.995
894,1.994
895,1.995
896,1.997
897,1.99
898,1.993
899,1.999
900,1.993
901,2.994
902,2.991
903,1.994
904,2.992
905,1.995
906,4.986
907,1.992
908,2.994
909,0.996
910,2.019
911,4.962
912,3.071
913,1.995
914,1.994
915,1.994
916,1.97
917,1.025
918,1.99
919,2.99
920,2.996
921,1.993
922,2.916
923,1.073
924,1.995
925,1.918
926,2.992
927,2.023
928,1.974
929,1.07
930,1.996
931,1.99
932,1.998
933,0.942
934,2.05
935,1.988
936,1.998
937,0.997
938,1.994
939,1.995
940,0.922
941,2.07
942,1.994
943,0.998
944,1.918
945,2.056
946,1.013
947,1.994
948,0.998
949,1.995
950,1.994
951,0.928
952,1.988
953,0.997
954,1.995
955,0.997
956,1.995
957,0.998
958,2.023
959,0.968
960,2.023
961,0.997
962,1.993
963,1.0
964,1.985
965,1.058
966,0.918
967,1.994
968,1.995
969,0.998
970,0.997
971,1.995
972,1.023
973,1.988
974,1.055
975,0.932
976,2.059
977,0.921
978,2.071
979,1.935
980,1.055
981,1.92
982,0.998
983,1.994
984,0.999
985,2.073
986,0.994
987,0.921
988,2.071
989,0.997
990,1.918
991,0.998
992,1.996
993,1.023
994,2.046
995,1.941
996,1.049
997,1.995
998,1.942
999,1.05
1000,1.919
1001,2.074
1002,1.982
1003,0.93
1004,2.07
1005,2.916
1006,2.993
1007,1.074
1008,1.994
1009,1.942
1010,1.972
1011,2.018
1012,1.971
1013,1.994
1014,2.01
1015,2.055
1016,0.997
1017,2.944
1018,3.041
1019,2.992
1020,4.911
1021,1.996
1022,2.99
1023,2.992
1024,2.992
1025,2.995
1026,6.009
1027,1.966
1028,2.992
1029,3.005
1030,4.974
1031,5.985
1032,3.993
1033,3.986
1034,3.99
1035,2.99
1036,2.992
1037,1.994
1038,1.995
1039,2.992
1040,1.995
1041,1.994
1042,7.981
1043,2.992
1044,3.99
1045,1.994
1046,2.991
1047,4.02
1048,2.99
1049,2.003
1050,1.99
1051,1.02
1052,2.965
1053,3.989
1054,2.994
1055,1.996
1056,1.991
1057,1.995
1058,1.994
1059,4.989
1060,2.99
1061,1.996
1062,1.004
1063,7.983
1064,1.982
1065,1.996
1066,1.994
1067,2.995
1068,1.991
1069,2.992
1070,1.995
1071,0.999
1072,1.993
1073,1.995
1074,1.994
1075,1.995
1076,0.997
1077,1.995
1078,1.998
1079,0.995
1080,2.991
1081,1.994
1082,0.998
1083,1.995
1084,2.993
1085,2.993
1086,2.99
1087,1.994
1088,6.982
1089,2.992
1090,0.997
1091,2.992
1092,1.995
1093,2.993
1094,1.995
1095,2.993
1096,1.991
1097,2.996
1098,2.0
1099,2.983
1100,3.993
1101,2.994
1102,1.995
1103,1.994
1104,1.996
1105,1.993
1106,2.993
1107,3.988
1108,2.99
1109,2.994
1110,1.995
1111,8.016
1112,1.956
1113,1.024
1114,1.968
1115,2.077
1116,1.989
1117,2.994
