,Time
858,1.919
859,1.076
860,0.919
861,0.997
862,1.995
863,0.997
864,0.997
865,1.995
866,1.995
867,3.071
868,1.991
869,0.946
870,1.969
871,0.999
872,1.994
873,0.997
874,4.064
875,2.992
876,0.923
877,2.073
878,0.994
879,1.995
880,0.922
881,0.998
882,0.997
883,2.031
884,1.036
885,3.922
886,2.062
887,1.92
888,1.995
889,0.996
890,2.071
891,0.997
892,0.922
893,3.068
894,2.916
895,0.997
896,0.998
897,2.067
898,1.0
899,0.922
900,0.996
901,2.073
902,0.996
903,0.922
904,2.001
905,0.991
906,0.996
907,1.073
908,0.997
909,0.922
910,0.998
911,2.019
912,1.994
913,1.97
914,0.997
915,3.068
916,3.96
917,3.944
918,2.996
919,4.058
920,2.993
921,2.918
922,2.011
923,0.981
924,1.072
925,0.923
926,0.996
927,1.022
928,2.969
929,1.993
930,0.998
931,3.068
932,1.002
933,0.916
934,0.998
935,2.069
936,2.918
937,0.997
938,2.073
939,1.916
940,2.996
941,3.985
942,2.077
943,1.912
944,2.993
945,3.989
946,0.997
947,1.995
948,3.008
949,0.981
950,1.075
951,1.995
952,2.992
953,3.911
954,3.016
955,2.046
956,1.995
957,1.919
958,4.988
959,2.991
960,1.073
961,0.922
962,2.072
963,0.92
964,1.995
965,3.016
966,1.97
967,4.016
968,3.002
969,0.961
970,2.069
971,0.998
972,2.957
973,3.949
974,4.066
975,2.991
976,1.995
977,1.993
978,1.928
979,2.063
980,1.996
981,3.935
982,3.043
983,0.998
984,0.923
985,2.023
986,3.04
987,1.995
988,2.991
989,1.944
990,1.049
991,0.922
992,1.997
993,1.069
994,0.998
995,0.998
996,0.922
997,2.069
998,0.997
999,0.947
1000,0.973
1001,0.998
1002,0.997
1003,1.995
1004,1.072
1005,0.922
1006,0.998
1007,2.011
1008,1.056
1009,1.943
1010,0.973
1011,0.998
1012,2.041
1013,1.026
1014,0.997
1015,0.923
1016,0.997
1017,2.074
1018,0.993
1019,1.96
1020,1.032
1021,0.998
1022,0.922
1023,0.997
1024,1.995
1025,0.997
1026,0.997
1027,2.067
1028,1.922
1029,1.996
1030,3.066
1031,0.923
1032,0.997
1033,2.021
1034,0.97
1035,1.995
1036,1.073
1037,0.923
1038,0.996
1039,1.995
1040,1.073
1041,0.922
1042,0.997
1043,0.998
1044,2.069
1045,0.998
1046,1.919
1047,0.999
1048,1.993
1049,0.998
1050,0.997
1051,2.07
1052,0.945
1053,0.974
1054,0.998
1055,2.067
1056,0.925
1057,0.998
1058,0.996
1059,1.994
1060,2.024
1061,1.994
1062,3.043
1063,0.946
1064,1.967
1065,0.998
1066,2.073
1067,0.919
1068,2.073
1069,1.996
1070,3.91
1071,2.045
1072,0.946
1073,2.062
1074,1.009
1075,0.919
1076,2.074
1077,2.912
1078,1.007
1079,2.983
1080,0.997
1081,2.008
1082,1.076
1083,1.992
1084,0.949
1085,0.97
1086,0.997
1087,2.073
1088,2.914
1089,3.067
1090,1.0
1091,2.914
1092,1.025
1093,0.999
1094,0.972
1095,1.991
1096,3.019
1097,2.993
1098,1.966
1099,1.995
1100,0.998
1101,1.995
1102,1.994
1103,2.074
1104,1.0
1105,2.914
1106,2.992
1107,1.991
1108,1.075
1109,0.919
1110,2.068
1111,0.948
1112,1.047
1113,0.923
1114,3.067
1115,2.916
1116,1.023
1117,1.971
1118,0.998
1119,2.073
1120,2.912
1121,1.995
1122,3.067
1123,0.936
1124,1.981
1125,1.002
1126,0.993
1127,0.997
1128,0.998
1129,2.001
1130,0.995
1131,0.997
1132,0.998
1133,0.997
1134,0.993
1135,1.994
1136,6.984
1137,9.001
1138,5.984
1139,6.955
1140,8.974
1141,3.991
1142,7.978
1143,4.988
1144,1.994
1145,1.994
1146,0.997
1147,0.997
1148,0.998
1149,1.995
1150,0.997
1151,2.992
1152,2.992
1153,1.995
1154,1.996
1155,0.997
1156,1.993
1157,3.989
1158,1.996
1159,1.994
1160,2.992
1161,0.997
1162,3.991
1163,0.996
1164,0.998
1165,1.994
1166,1.077
1167,1.995
1168,2.913
1169,2.025
1170,0.97
1171,1.999
1172,1.987
1173,1.077
1174,0.918
1175,3.989
1176,4.069
1177,0.997
1178,0.918
1179,1.025
1180,1.996
1181,0.968
1182,0.997
1183,2.074
1184,0.998
1185,1.947
1186,3.009
1187,2.943
1188,0.997
1189,2.025
1190,1.965
1191,1.001
1192,2.07
1193,2.992
1194,0.997
1195,2.992
1196,1.995
1197,0.953
1198,0.962
1199,2.08
1200,0.992
1201,0.918
1202,0.997
1203,2.07
1204,2.992
1205,1.92
1206,1.994
1207,2.019
1208,0.979
1209,1.989
1210,2.07
1211,0.922
1212,3.068
1213,2.991
1214,1.994
1215,1.944
1216,0.974
1217,0.997
1218,0.997
1219,2.052
1220,2.012
1221,0.998
1222,1.92
1223,3.066
1224,1.997
1225,1.942
1226,2.995
1227,1.968
1228,5.061
1229,1.995
1230,0.922
1231,1.995
1232,0.997
1233,0.998
1234,0.997
1235,1.027
1236,1.965
1237,3.027
1238,2.972
1239,3.979
1240,1.99
1241,0.997
1242,0.997
1243,2.024
1244,1.967
1245,3.989
1246,2.073
1247,3.997
1248,0.911
1249,1.995
1250,0.997
1251,0.997
1252,0.998
1253,4.051
1254,2.01
1255,3.019
1256,1.998
1257,0.968
1258,1.992
1259,1.997
1260,0.996
1261,2.993
1262,2.071
1263,3.94
1264,1.045
1265,2.917
1266,1.995
1267,0.997
1268,0.997
1269,2.07
1270,2.993
1271,4.911
1272,1.994
1273,1.073
1274,0.948
1275,1.992
1276,0.974
1277,2.992
1278,3.067
1279,2.992
1280,1.943
1281,1.049
1282,0.922
1283,1.995
1284,0.997
1285,2.068
1286,1.996
1287,1.996
1288,3.986
1289,1.946
1290,0.974
1291,1.022
1292,1.994
1293,2.969
1294,1.994
1295,2.071
1296,1.991
1297,1.999
1298,1.0
1299,1.991
1300,1.0
1301,0.919
1302,0.997
1303,2.07
1304,1.995
1305,1.997
1306,2.967
1307,1.02
1308,0.997
1309,0.922
1310,0.998
1311,1.995
1312,0.996
1313,0.997
1314,3.068
1315,2.993
1316,0.996
1317,0.923
1318,0.997
1319,2.047
1320,1.02
1321,1.001
1322,0.919
1323,0.997
1324,1.997
1325,1.07
1326,1.927
1327,0.99
1328,1.072
1329,0.922
1330,0.998
1331,0.997
1332,0.998
1333,1.994
1334,0.998
1335,1.994
1336,1.995
1337,0.998
1338,0.996
1339,0.998
1340,1.995
1341,1.002
1342,0.992
1343,0.998
1344,0.997
1345,1.999
1346,0.997
1347,1.002
1348,0.993
1349,0.993
1350,0.997
1351,1.999
1352,0.993
1353,1.999
1354,0.998
1355,0.993
1356,0.997
1357,1.995
1358,0.997
1359,2.005
1360,1.066
1361,0.997
1362,0.919
1363,1.994
1364,0.998
1365,1.994
1366,0.998
1367,0.997
1368,1.994
1369,2.023
1370,1.996
1371,1.987
1372,2.052
1373,0.997
1374,2.939
1375,0.972
1376,1.994
1377,0.998
1378,0.997
1379,2.027
1380,1.041
1381,0.922
1382,3.989
1383,3.992
1384,4.045
1385,2.942
1386,1.986
1387,4.068
1388,2.987
1389,3.916
1390,3.067
1391,2.992
1392,1.943
1393,1.986
1394,3.975
1395,3.007
1396,2.054
1397,0.993
1398,1.925
1399,1.995
1400,1.993
1401,1.075
1402,1.993
1403,2.941
1404,1.993
1405,1.971
1406,2.023
1407,1.0
1408,1.964
1409,4.017
1410,1.968
1411,3.99
1412,0.997
1413,2.023
1414,2.045
1415,1.997
1416,0.994
1417,0.992
1418,0.925
1419,3.067
1420,3.988
1421,1.92
1422,0.998
1423,0.997
1424,0.998
1425,1.993
1426,0.998
1427,1.075
1428,1.956
1429,2.031
1430,2.944
1431,2.972
1432,2.064
1433,0.999
1434,1.939
1435,1.05
1436,0.997
1437,0.923
1438,3.067
1439,1.995
1440,0.997
1441,1.999
1442,1.975
1443,1.014
1444,0.921
1445,1.995
1446,1.072
1447,1.994
1448,1.998
1449,1.989
1450,0.924
1451,2.02
1452,2.969
1453,0.996
1454,2.07
1455,1.994
1456,1.995
1457,1.995
1458,5.933
1459,8.983
1460,7.948
1461,3.99
1462,1.995
1463,1.024
1464,1.966
1465,1.025
1466,1.968
1467,1.994
1468,2.022
1469,2.992
1470,10.971
1471,3.964
1472,1.994
1473,1.994
1474,1.995
1475,5.07
1476,1.949
1477,3.978
1478,2.055
1479,0.91
1480,2.004
1481,1.037
1482,1.994
1483,2.992
1484,2.006
1485,0.965
1486,2.965
1487,0.996
1488,2.011
1489,2.007
1490,4.041
1491,1.915
1492,2.073
1493,0.999
1494,0.917
1495,1.996
1496,0.996
1497,0.998
1498,2.024
1499,1.046
1500,0.998
1501,2.937
1502,2.05
1503,0.99
1504,1.946
1505,1.996
1506,0.973
1507,2.069
1508,0.947
1509,2.046
1510,5.916
1511,1.064
1512,0.923
1513,2.069
1514,0.997
1515,0.928
1516,0.993
1517,2.068
1518,0.924
1519,2.07
1520,3.987
1521,1.995
1522,1.996
1523,0.946
1524,1.996
1525,1.973
1526,1.018
1527,4.029
1528,3.012
1529,0.989
1530,1.922
1531,1.07
1532,0.922
1533,0.997
1534,2.07
1535,0.997
1536,0.998
1537,1.943
1538,2.046
1539,1.997
1540,2.99
1541,1.994
1542,1.919
1543,2.993
1544,4.065
1545,2.991
1546,1.998
1547,0.921
1548,2.069
1549,0.994
1550,0.925
1551,6.007
1552,2.047
1553,0.922
1554,0.996
1555,2.057
1556,1.011
1557,0.947
1558,1.97
1559,2.021
1560,1.968
1561,2.023
1562,2.046
1563,0.918
1564,0.997
1565,1.995
1566,0.998
1567,2.027
1568,0.964
1569,2.075
1570,1.946
1571,2.961
1572,1.995
1573,3.068
1574,2.939
1575,2.046
1576,1.002
1577,0.918
1578,2.022
1579,3.962
1580,4.011
1581,1.051
1582,1.944
1583,1.987
1584,1.055
1585,0.997
1586,1.926
1587,2.029
1588,2.029
1589,4.987
1590,2.917
1591,2.071
1592,0.92
1593,2.026
1594,2.962
1595,3.989
1596,1.995
1597,4.017
1598,0.972
1599,2.991
1600,0.996
1601,5.008
1602,2.97
1603,2.023
1604,0.97
1605,1.027
1606,0.967
1607,1.994
1608,1.0
1609,3.027
1610,3.952
1611,1.025
1612,0.997
1613,1.995
1614,2.992
1615,1.968
1616,2.022
1617,1.994
1618,2.992
1619,1.998
1620,1.991
1621,0.998
1622,0.97
1623,2.022
1624,0.97
1625,1.994
1626,2.077
1627,3.0
1628,0.986
1629,0.919
1630,2.073
1631,1.001
1632,0.915
1633,0.998
1634,2.069
1635,0.997
1636,0.923
1637,2.069
1638,0.923
1639,0.997
1640,2.07
1641,1.994
1642,0.999
1643,0.921
1644,2.022
1645,1.045
1646,0.997
1647,1.932
1648,9.992
1649,6.951
1650,2.992
1651,3.07
1652,0.999
1653,1.993
1654,0.919
1655,2.074
1656,0.919
1657,1.994
1658,1.025
1659,1.966
1660,3.02
1661,0.997
1662,2.046
1663,0.919
1664,1.994
1665,1.077
1666,0.918
1667,2.043
1668,1.027
1669,1.999
1670,0.915
1671,1.995
1672,0.997
1673,0.997
1674,1.994
1675,1.073
1676,1.943
1677,1.978
1678,1.067
1679,1.919
1680,1.995
1681,1.024
1682,1.967
1683,2.009
1684,0.984
1685,0.997
1686,2.022
1687,0.97
1688,0.996
1689,2.074
1690,1.995
1691,0.92
1692,3.07
1693,1.943
1694,2.0
1695,1.989
1696,0.97
1697,2.069
1698,1.001
1699,0.919
1700,1.995
1701,2.994
1702,1.992
1703,1.995
1704,0.997
1705,1.996
1706,1.072
1707,1.995
1708,0.922
1709,2.003
1710,1.064
1711,1.922
1712,2.067
1713,1.995
1714,1.995
1715,1.918
1716,0.998
1717,1.076
1718,0.925
1719,2.064
1720,0.997
1721,2.992
1722,1.919
1723,1.022
1724,1.971
1725,1.994
1726,0.998
1727,2.044
1728,1.023
1729,2.0
1730,0.917
1731,2.069
1732,1.997
1733,1.992
1734,1.994
1735,1.92
1736,0.997
1737,0.998
1738,2.073
1739,0.997
1740,0.92
1741,3.07
1742,0.999
1743,1.94
1744,1.969
1745,1.073
1746,0.922
1747,0.998
1748,2.0
1749,1.069
1750,0.92
1751,0.997
1752,2.07
1753,0.998
1754,0.922
1755,1.994
1756,1.072
1757,0.923
1758,2.07
1759,0.922
1760,0.997
1761,2.019
1762,1.048
1763,0.923
1764,2.069
1765,2.99
1766,0.925
1767,2.021
1768,0.97
1769,2.07
1770,0.998
1771,0.922
1772,2.019
1773,1.052
1774,0.918
1775,0.998
1776,0.997
1777,2.07
1778,6.933
1779,7.954
1780,1.993
1781,1.075
1782,0.949
1783,0.997
1784,0.997
1785,2.004
1786,1.987
1787,2.991
1788,2.074
1789,1.995
1790,0.996
1791,1.92
1792,1.011
1793,0.981
1794,1.999
1795,0.992
1796,0.998
1797,0.997
1798,1.999
1799,0.997
1800,0.993
1801,0.998
1802,1.994
1803,1.994
1804,1.077
1805,0.997
1806,0.946
1807,1.967
1808,1.027
1809,1.993
1810,1.968
1811,0.997
1812,3.07
1813,0.94
1814,1.974
1815,1.079
1816,1.985
1817,1.997
1818,2.929
1819,1.067
1820,0.917
1821,1.994
1822,2.019
1823,2.049
1824,2.913
1825,1.994
1826,1.998
1827,1.992
1828,2.071
1829,1.997
1830,3.91
1831,0.998
1832,2.074
1833,1.991
1834,0.949
1835,1.985
1836,1.055
1837,0.921
1838,0.998
1839,0.999
1840,2.068
1841,2.942
1842,2.046
1843,1.993
1844,1.92
1845,1.994
1846,0.998
1847,1.995
1848,1.077
1849,3.984
1850,0.923
1851,2.991
1852,1.074
1853,0.97
1854,0.949
1855,0.997
1856,0.997
1857,1.073
1858,0.997
1859,0.923
1860,2.07
1861,1.966
1862,2.023
1863,1.995
1864,0.922
1865,1.994
1866,0.997
1867,1.996
1868,0.998
1869,0.996
1870,3.067
1871,1.995
1872,2.992
1873,0.922
1874,2.07
1875,0.995
1876,0.926
1877,2.068
1878,0.998
1879,1.919
1880,2.012
1881,2.053
1882,2.963
1883,2.023
1884,1.919
1885,0.997
1886,2.071
1887,1.998
1888,1.989
1889,2.919
1890,2.993
1891,1.994
1892,1.073
1893,1.946
1894,1.967
1895,1.021
1896,1.996
1897,2.999
1898,2.039
1899,3.916
1900,1.07
1901,1.919
1902,0.999
1903,0.995
1904,2.023
1905,2.045
1906,0.919
1907,1.994
1908,1.076
1909,1.916
1910,1.994
1911,1.076
1912,0.919
1913,0.998
1914,2.022
1915,1.048
1916,0.998
1917,1.994
1918,4.987
1919,1.916
1920,2.073
1921,3.911
1922,3.02
1923,2.048
1924,2.02
1925,2.912
1926,1.026
1927,0.998
1928,0.968
1929,2.074
1930,0.997
1931,1.916
1932,2.074
1933,1.991
1934,1.919
1935,2.021
1936,0.972
1937,2.013
1938,0.978
1939,1.999
1940,0.993
1941,2.993
1942,3.019
1943,1.049
1944,1.994
1945,0.919
1946,1.994
1947,1.076
1948,0.919
1949,0.997
1950,2.074
1951,1.927
1952,3.055
1953,2.965
1954,0.949
1955,1.995
1956,1.07
1957,0.925
1958,0.998
1959,2.019
1960,4.037
1961,1.997
1962,0.998
1963,0.922
1964,1.995
1965,2.072
1966,1.992
1967,1.002
1968,0.918
1969,1.999
1970,1.002
1971,3.058
1972,1.995
1973,1.997
1974,0.995
1975,0.922
1976,2.07
1977,0.997
1978,0.947
1979,0.972
1980,3.065
1981,2.961
1982,1.031
1983,0.922
1984,0.997
1985,2.051
1986,1.016
1987,0.998
1988,0.922
1989,2.076
1990,1.97
1991,1.961
1992,1.977
1993,3.065
1994,1.916
1995,2.071
1996,1.995
1997,0.996
1998,1.919
1999,2.02
2000,1.969
2001,2.011
2002,1.98
2003,1.994
2004,0.998
2005,3.07
2006,1.991
2007,2.992
2008,2.917
2009,3.075
2010,1.912
2011,2.07
2012,2.923
2013,3.009
2014,2.977
2015,1.986
2016,2.071
2017,1.998
2018,1.928
2019,0.984
2020,0.997
2021,0.998
2022,2.992
2023,3.07
2024,2.994
2025,1.917
2026,0.995
2027,2.077
2028,0.915
2029,2.07
2030,1.919
2031,2.994
2032,1.993
2033,1.995
2034,1.08
2035,0.943
2036,2.042
2037,0.921
2038,2.019
2039,1.049
2040,2.917
2041,2.991
2042,2.074
2043,1.946
2044,1.965
2045,2.021
2046,2.047
2047,0.997
2048,2.937
2049,2.969
2050,0.996
2051,2.019
2052,2.046
2053,0.998
2054,0.921
2055,1.995
2056,1.077
2057,0.918
2058,2.072
2059,1.99
2060,1.999
2061,1.992
2062,1.92
2063,1.073
2064,0.995
2065,0.999
2066,0.922
2067,2.07
2068,0.923
2069,2.991
2070,1.996
