,Time
0,7.985
1,6.976
2,5.944
3,6.024
4,4.987
5,5.944
6,4.983
7,3.991
8,3.034
9,2.99
10,2.992
11,18.909
12,2.0
13,3.02
14,1.995
15,2.981
16,1.971
17,2.035
18,2.988
19,2.002
20,1.989
21,1.997
22,2.993
23,1.994
24,1.994
25,1.995
26,2.992
27,1.995
28,1.995
29,2.953
30,2.021
31,1.994
32,2.989
33,2.008
34,1.992
35,2.991
36,2.0
37,2.954
38,2.032
39,1.994
40,2.955
41,2.032
42,1.998
43,1.992
44,2.959
45,2.011
46,2.971
47,2.022
48,5.987
49,4.996
