,Time
880,2.995
881,4.983
882,3.99
883,2.937
884,3.04
885,2.923
886,5.062
887,2.915
888,3.07
889,1.994
890,2.993
891,3.98
892,2.003
893,2.991
894,2.955
895,2.029
896,2.984
897,5.916
898,3.991
899,6.059
900,4.99
901,2.991
902,2.981
903,2.925
904,4.062
905,6.984
906,3.916
907,4.062
908,4.912
909,7.979
910,4.997
911,6.052
912,2.937
913,3.996
914,2.962
915,3.072
916,1.996
917,3.911
918,3.017
919,2.964
920,2.073
921,4.987
922,3.993
923,2.91
924,2.991
925,5.032
926,4.023
927,2.992
928,1.995
929,2.993
930,2.99
931,3.99
932,3.99
933,1.915
934,2.993
935,5.064
936,4.988
937,2.942
938,2.044
939,2.994
940,3.987
941,3.99
942,2.992
943,2.913
944,3.071
945,4.983
946,3.992
947,2.914
948,2.07
949,3.989
950,5.984
951,4.988
952,2.917
953,4.985
954,4.071
955,2.91
956,3.068
957,2.917
958,5.062
959,5.983
960,2.918
961,3.989
962,5.013
963,2.965
964,2.993
965,3.067
966,2.991
967,8.901
968,5.014
969,3.962
970,4.986
971,2.993
972,3.07
973,4.909
974,4.016
975,4.037
976,2.946
977,2.041
978,4.913
979,6.011
980,2.046
981,2.991
982,2.992
983,3.911
984,4.066
985,2.99
986,1.92
987,2.991
988,4.988
989,3.07
990,3.938
991,2.046
992,2.993
993,3.988
994,3.99
995,2.989
996,2.994
997,1.995
998,5.984
999,2.992
1000,2.993
1001,2.991
1002,2.992
1003,3.993
1004,3.986
1005,2.992
1006,1.995
1007,2.988
1008,4.991
1009,5.905
1010,3.07
1011,2.993
1012,4.983
1013,5.987
1014,3.99
1015,3.911
1016,4.999
1017,2.978
1018,1.996
1019,3.989
1020,4.07
1021,3.908
1022,2.993
1023,3.07
1024,4.936
1025,3.962
1026,3.022
1027,2.989
1028,3.043
1029,5.905
1030,2.07
1031,2.993
1032,2.917
1033,2.072
1034,2.971
1035,5.955
1036,4.038
1037,2.991
1038,4.911
1039,6.982
1040,4.052
1041,2.009
1042,5.906
1043,2.993
1044,3.071
1045,2.995
1046,3.986
1047,3.944
1048,4.034
1049,1.995
1050,2.992
1051,2.941
1052,4.958
1053,3.071
1054,2.941
1055,2.046
1056,2.992
1057,2.992
1058,2.913
1059,1.994
1060,2.993
1061,1.995
1062,2.991
1063,3.995
1064,3.984
1065,2.992
1066,4.987
1067,2.992
1068,4.011
1069,2.049
1070,2.995
1071,2.914
1072,3.05
1073,3.958
1074,2.991
1075,7.979
1076,9.025
1077,6.981
1078,9.974
1079,13.959
1080,17.956
1081,7.903
1082,12.965
1083,4.068
1084,4.982
1085,6.982
1086,2.917
1087,2.992
1088,6.035
1089,3.015
1090,2.917
1091,3.066
1092,1.996
1093,3.99
1094,3.992
1095,2.989
1096,2.917
1097,2.072
1098,3.987
1099,4.936
1100,1.971
1101,2.992
1102,2.07
1103,2.991
1104,2.992
1105,1.997
1106,2.99
1107,1.994
1108,2.917
1109,3.067
1110,2.918
1111,2.069
1112,2.992
1113,3.99
1114,2.917
1115,2.992
1116,3.069
1117,2.99
1118,1.994
1119,2.922
1120,2.987
1121,2.997
1122,3.985
1123,3.074
1124,2.945
1125,4.962
1126,4.065
1127,3.979
1128,2.993
1129,1.918
1130,2.991
1131,3.991
1132,4.986
1133,3.07
1134,2.989
1135,1.943
1136,6.036
1137,4.931
1138,1.975
1139,3.016
1140,4.963
1141,4.063
1142,2.993
1143,1.994
1144,2.993
1145,2.989
1146,4.989
1147,2.989
1148,1.923
1149,3.076
1150,2.931
1151,4.972
1152,2.065
1153,3.989
1154,1.991
1155,2.99
1156,3.991
1157,3.987
1158,2.946
1159,2.044
1160,2.993
1161,5.931
1162,2.047
1163,2.995
1164,2.991
1165,1.989
1166,2.995
1167,1.944
1168,2.991
1169,2.996
1170,1.995
1171,2.993
1172,2.963
1173,2.992
1174,2.992
1175,1.994
1176,4.018
1177,1.967
1178,4.017
1179,1.994
1180,2.993
1181,3.961
1182,4.017
1183,2.992
1184,1.967
1185,3.991
1186,2.991
1187,3.071
1188,2.991
1189,5.979
1190,3.93
1191,2.978
1192,4.016
1193,2.995
1194,2.99
1195,2.964
1196,5.067
1197,2.993
1198,4.906
1199,3.07
1200,2.941
1201,2.046
1202,2.912
1203,5.985
1204,4.02
1205,2.962
1206,4.985
1207,6.012
1208,3.043
1209,1.917
1210,3.07
1211,3.99
1212,2.913
1213,2.992
1214,2.992
1215,3.074
1216,2.989
1217,3.989
1218,4.987
1219,2.992
1220,1.994
1221,4.987
1222,2.913
1223,3.072
1224,1.994
1225,2.992
1226,2.989
1227,1.919
1228,3.067
1229,2.916
1230,2.07
1231,2.941
1232,2.046
1233,2.926
1234,2.063
1235,2.931
1236,2.975
1237,4.063
1238,2.994
1239,2.933
1240,1.979
1241,3.029
1242,2.032
1243,1.944
1244,3.044
1245,2.916
1246,2.07
1247,1.994
1248,2.992
1249,2.943
1250,2.991
1251,3.043
1252,4.952
1253,5.021
1254,2.992
1255,1.994
1256,3.915
1257,5.061
1258,3.918
1259,1.992
1260,4.064
1261,4.987
1262,2.917
1263,1.995
1264,3.067
1265,2.916
1266,5.062
1267,2.989
1268,2.022
1269,2.965
1270,6.06
1271,2.991
1272,2.992
1273,1.949
1274,3.039
1275,2.991
1276,4.966
1277,3.013
1278,2.916
1279,1.994
1280,5.063
1281,4.986
1282,1.999
1283,2.991
1284,1.989
1285,2.995
1286,5.909
1287,3.988
1288,4.014
1289,3.044
1290,2.991
1291,2.993
1292,3.991
1293,2.991
1294,2.992
1295,1.996
1296,2.99
1297,2.991
1298,1.92
1299,2.991
1300,2.074
1301,2.989
1302,2.992
1303,2.916
1304,4.063
1305,2.994
1306,2.927
1307,3.057
1308,1.995
1309,2.992
1310,1.943
1311,3.966
1312,2.992
1313,2.069
1314,3.99
1315,3.939
1316,3.991
1317,4.04
1318,4.985
1319,2.947
1320,2.043
1321,2.912
1322,8.061
1323,2.989
1324,2.915
1325,2.023
1326,5.036
1327,4.908
1328,2.074
1329,2.987
1330,2.917
1331,4.018
1332,4.037
1333,2.995
1334,2.913
1335,2.071
1336,4.938
1337,3.961
1338,2.078
1339,2.988
1340,1.916
1341,4.987
1342,4.068
1343,2.992
1344,1.997
1345,2.989
1346,3.99
1347,4.986
1348,1.995
1349,2.992
1350,2.913
1351,4.071
1352,3.987
1353,2.992
1354,2.99
1355,3.0
1356,2.986
1357,2.992
1358,2.992
1359,1.994
1360,2.914
1361,3.02
1362,2.965
1363,3.069
1364,3.912
1365,2.99
1366,2.075
1367,2.995
1368,4.987
1369,3.929
1370,1.973
1371,3.071
1372,4.909
1373,4.985
1374,2.993
1375,2.991
1376,3.07
1377,4.988
1378,4.923
1379,3.047
1380,3.004
1381,4.904
1382,4.065
1383,4.99
1384,2.94
1385,8.03
1386,6.982
1387,3.989
1388,3.91
1389,4.987
1390,3.068
1391,1.994
1392,4.986
1393,3.99
1394,2.942
1395,2.044
1396,2.992
1397,4.911
1398,2.993
1399,3.067
1400,2.992
1401,2.996
1402,4.983
1403,2.996
1404,2.913
1405,2.068
1406,2.993
1407,3.99
1408,2.917
1409,3.071
1410,1.994
1411,2.989
1412,2.991
1413,1.92
1414,3.067
1415,2.941
1416,2.048
1417,2.952
1418,2.033
1419,2.917
1420,3.067
1421,1.918
1422,3.068
1423,1.995
1424,2.917
1425,5.062
1426,2.94
1427,2.049
1428,2.939
1429,3.042
1430,2.993
1431,1.994
1432,2.991
1433,2.918
1434,1.994
1435,3.068
1436,1.919
1437,2.992
1438,3.068
1439,2.94
1440,3.044
1441,3.914
1442,3.067
1443,4.986
1444,3.945
1445,2.961
1446,4.068
1447,3.99
1448,4.987
1449,1.943
1450,3.043
1451,2.914
1452,6.012
1453,2.963
1454,2.993
1455,3.07
1456,5.984
1457,2.992
1458,1.995
1459,2.992
1460,1.991
1461,4.986
1462,3.99
1463,2.916
1464,2.995
1465,3.072
1466,3.986
1467,3.991
1468,2.993
1469,1.913
1470,2.992
1471,4.068
1472,4.987
1473,2.914
1474,2.072
1475,2.994
1476,4.986
1477,2.992
1478,1.997
1479,2.989
1480,2.913
1481,2.074
1482,2.991
1483,3.99
1484,4.908
1485,2.073
1486,2.975
1487,3.012
1488,1.913
1489,3.071
1490,2.914
1491,2.073
1492,2.992
1493,1.915
1494,4.069
1495,2.992
1496,4.907
1497,3.99
1498,3.011
1499,2.005
1500,2.963
1501,4.017
1502,1.966
1503,4.987
1504,3.99
1505,3.074
1506,2.936
1507,1.968
1508,6.982
1509,3.07
1510,1.994
1511,2.915
1512,2.991
1513,5.066
1514,2.991
1515,2.914
1516,2.991
1517,3.991
1518,4.071
1519,2.988
1520,2.945
1521,3.039
1522,2.992
1523,3.99
1524,2.995
1525,2.991
1526,2.989
1527,1.944
1528,7.029
1529,2.992
1530,1.944
1531,3.043
1532,1.995
1533,4.986
1534,3.993
1535,2.986
1536,1.997
1537,3.913
