,Time
0,4.958
1,5.038
2,4.952
3,7.991
4,3.987
5,4.987
6,4.99
7,3.987
8,4.958
9,4.014
10,4.992
11,4.986
12,5.955
13,4.986
14,5.065
15,2.988
16,2.993
17,3.914
18,3.016
19,4.037
20,2.996
21,2.993
22,3.913
23,2.992
24,2.068
25,2.992
26,1.995
27,2.957
28,1.995
29,1.994
30,1.979
31,1.972
32,1.996
33,2.031
34,1.995
35,1.995
36,1.958
37,1.036
38,1.992
39,1.995
40,1.995
41,1.994
42,1.958
43,0.998
44,2.031
45,1.995
46,1.996
47,1.987
48,1.964
49,2.01
