,Time
0,6.023
1,4.987
2,17.94
3,6.953
4,6.012
5,6.982
6,6.005
7,6.96
8,6.033
9,6.979
10,5.913
11,7.055
12,4.988
13,6.906
14,6.028
15,6.981
16,4.986
17,4.987
18,3.984
19,2.974
20,3.988
21,4.007
22,2.992
23,2.992
24,3.987
25,3.952
26,2.995
27,2.001
28,4.995
29,6.954
30,5.983
31,8.007
32,6.952
33,3.07
34,2.915
35,3.004
36,2.039
37,2.934
38,2.992
39,3.072
40,2.991
41,1.915
42,2.993
43,2.992
44,3.068
45,2.992
46,1.992
47,2.919
48,3.989
49,3.068
