,Time
0,5.005
1,3.989
2,5.985
3,3.976
4,3.99
5,5.984
6,3.991
7,3.987
8,4.987
9,4.988
10,2.99
11,2.992
12,2.046
13,2.993
14,1.993
15,1.993
16,2.942
17,1.047
18,1.919
19,2.07
20,1.995
21,1.994
22,2.994
23,1.995
24,2.99
25,2.916
26,0.998
27,1.996
28,1.994
29,0.998
30,1.994
31,1.994
32,0.998
33,2.997
34,0.992
35,1.994
36,2.041
37,1.033
38,1.989
39,1.985
40,2.005
41,1.936
42,0.98
43,2.069
44,1.92
45,1.002
46,1.994
47,0.997
48,1.995
49,0.993
