epoch,accuracy,loss
0,0.61025643,0.672760734700749
1,0.67094016,0.6293225844701131
2,0.6965812,0.58966406940395
3,0.7358974,0.5539202773672902
4,0.757265,0.5287595965923407
5,0.76965815,0.5050688456775796
6,0.78247863,0.4846912905701205
7,0.7982906,0.46421298736181016
8,0.8179487,0.4404748097444192
9,0.82008547,0.4272698547086145
10,0.8346154,0.40361722432650055
11,0.8380342,0.3865040618002924
12,0.841453,0.3742031946141496
13,0.8645299,0.3465723627143436
14,0.85683763,0.34229969784744785
15,0.8747863,0.3193684214200729
16,0.8782051,0.30665044478881054
17,0.87435895,0.30527443916369706
18,0.8948718,0.2761098828580644
19,0.89700854,0.25888344375496236
20,0.90384614,0.2471997624788529
21,0.9034188,0.24248718344248257
22,0.9128205,0.22893367134607756
23,0.9119658,0.2259242099065047
24,0.9149573,0.21792553138529133
25,0.9213675,0.20838681214895005
26,0.9269231,0.19477129199056545
27,0.92606837,0.18957853016690313
28,0.9337607,0.1800311531776037
29,0.934188,0.17733283807069827
30,0.9230769,0.1946515385666464
31,0.9380342,0.16400317422345154
32,0.925641,0.1712026701268987
33,0.9440171,0.1485082660220627
34,0.9380342,0.15519111670999444
35,0.9444444,0.15103561371310145
36,0.94529915,0.14169486781470797
37,0.9444444,0.13435970676951428
38,0.9542735,0.12735698401418508
39,0.95555556,0.1273176466871021
40,0.9534188,0.12522920642812282
41,0.9602564,0.11680880171111506
42,0.96068376,0.10900627807674244
43,0.95897436,0.11029220597866254
44,0.9564102,0.11245782989212591
45,0.9636752,0.11017204230316939
46,0.96666664,0.09658156780319081
47,0.96666664,0.10165880013607506
48,0.9688034,0.08868778492523055
49,0.96837604,0.09403110169447386
50,0.9692308,0.08646802241858254
51,0.97136754,0.08581055724977428
52,0.9722222,0.08240532187951935
53,0.9722222,0.08024547333136584
54,0.97179484,0.08208729086013941
55,0.96965814,0.09282127094065022
56,0.96282053,0.09593709234753225
57,0.9794872,0.06870087153859372
58,0.98162395,0.06320957035049159
59,0.98333335,0.061142714370169444
60,0.9811966,0.06157975101954916
61,0.98376065,0.0647941667952726
62,0.982906,0.05777547635838517
63,0.984188,0.05762698818475772
64,0.9807692,0.059051783573933134
65,0.9863248,0.056110936613419114
66,0.98504275,0.051795657970902756
67,0.984188,0.052485479191582425
68,0.974359,0.06964813630359296
69,0.98675215,0.049493458956225304
70,0.9880342,0.04450549549526638
71,0.9897436,0.04409448369445964
72,0.9807692,0.062004223746112266
73,0.98675215,0.04926591522705096
74,0.98675215,0.044706317234752525
75,0.98888886,0.04121405937605434
76,0.9910256,0.037711845733161664
77,0.99017096,0.04019700646257171
78,0.9876068,0.0413978655432534
79,0.97008544,0.07902826920428321
80,0.99230766,0.03323244099051524
81,0.99059826,0.03599548445930943
82,0.992735,0.028600352839367765
83,0.992735,0.030016495573979157
84,0.9876068,0.04028406193177415
85,0.99358976,0.03206739186768969
86,0.99230766,0.03226468152541699
87,0.99230766,0.031027557108646783
88,0.99529916,0.024576197816138595
89,0.9931624,0.027669914913737877
90,0.99230766,0.028511787575677548
91,0.99188036,0.027463791848152366
92,0.99529916,0.02371993493129555
93,0.9897436,0.03094727970405012
94,0.984188,0.043587706321014615
95,0.99230766,0.029112293330443084
96,0.99572647,0.021491644346815907
97,0.9910256,0.02924590074799509
98,0.992735,0.026426175999471075
99,0.99529916,0.023465955790737247
