epoch,accuracy,loss
0,0.5897436,0.6803354031000381
1,0.64529914,0.6498638752179268
2,0.6649573,0.6183500297049171
3,0.708547,0.5866262112927233
4,0.724359,0.5575800778519394
5,0.7311966,0.5393415766394036
6,0.75128204,0.5137454893853929
7,0.7619658,0.49452290208930644
8,0.77179486,0.4795361176515237
9,0.78034186,0.4659695354791788
10,0.7790598,0.4523453490346925
11,0.7940171,0.44254769341558475
12,0.7957265,0.43359760099496597
13,0.79786325,0.42651944341313125
14,0.8119658,0.41334645259074676
15,0.8145299,0.40557954280804365
16,0.8230769,0.3950625132291745
17,0.82222223,0.39041704871715643
18,0.8354701,0.3796484027153406
19,0.8230769,0.3816017189087012
20,0.83418804,0.36726117949200493
21,0.8350427,0.3702682953614455
22,0.83760685,0.36040269110956763
23,0.841453,0.35345707235173285
24,0.8491453,0.3476255003203694
25,0.8371795,0.35980910276755307
26,0.85299146,0.34003645489867934
27,0.8487179,0.33598455868215643
28,0.8542735,0.33292721805409486
29,0.841453,0.35084738904594354
30,0.8611111,0.3197537081873315
31,0.86153847,0.31848158612210525
32,0.86581194,0.3117520761795533
33,0.85982907,0.3135153863292474
34,0.8628205,0.3146727775916075
35,0.8696581,0.30553415012665286
36,0.8632479,0.2969865364396674
37,0.8730769,0.2963717764832525
38,0.87094015,0.2931607063000019
39,0.87905985,0.2960618220588081
40,0.86923075,0.2931154096228445
41,0.8782051,0.29285910949747784
42,0.87264955,0.29379843340979683
43,0.87948716,0.2801409633241148
44,0.88632476,0.2730915629456186
45,0.88803416,0.2738447970304734
46,0.88803416,0.2723366068978595
47,0.88846153,0.2754721260478354
48,0.88803416,0.268658059478825
49,0.8905983,0.2593150594805041
50,0.89102566,0.2637997949734712
51,0.9008547,0.24982901291969495
52,0.90042734,0.25438250206474566
53,0.8995727,0.25364580234655965
54,0.89529914,0.25504421897423574
55,0.89188033,0.2578947854793479
56,0.8974359,0.2486570433418975
57,0.90897435,0.23861339862147968
58,0.91410255,0.23319855929694625
59,0.9047009,0.23791567369913444
60,0.9098291,0.2306495649437619
61,0.9094017,0.23107110460599264
62,0.9076923,0.23416447983338282
63,0.9051282,0.23154156911067472
64,0.9149573,0.22366322961627927
65,0.9081197,0.22848909864616063
66,0.9136752,0.2161361385614444
67,0.9149573,0.21898012135782813
68,0.9200855,0.21491825511822335
69,0.9230769,0.20907625014073827
70,0.9230769,0.20483473732940152
71,0.9320513,0.20155811893124867
72,0.91923076,0.20883338671082105
73,0.9196581,0.21373336429779347
74,0.9213675,0.207136264978311
75,0.9188034,0.20556495576842218
76,0.9247863,0.19520487775150527
77,0.9247863,0.2051339620198959
78,0.92606837,0.19546949832867352
79,0.9273504,0.1941332728944273
80,0.9273504,0.19921956235526975
81,0.93162394,0.1896701256179402
82,0.9303419,0.19154617676877567
83,0.9410256,0.18514516114169716
84,0.932906,0.1845907525278819
85,0.93675214,0.17816443286645106
86,0.9371795,0.1762134409071798
87,0.9397436,0.17319390513958074
88,0.9363248,0.18664789352661523
89,0.941453,0.17067721446609904
90,0.94188035,0.173372321919753
91,0.9405983,0.17198594122106192
92,0.94017094,0.17285250863458357
93,0.9448718,0.16621024104265067
94,0.9376068,0.17065642627640668
95,0.9410256,0.1685115156138045
96,0.934188,0.17837838348733565
97,0.93675214,0.16929282841519414
98,0.9431624,0.16305550904864938
99,0.94700855,0.15849275986353556
