epoch,accuracy,loss
0,0.63290596,0.6632295599350563
1,0.6807692,0.6177088723732875
2,0.708547,0.573912655390226
3,0.7397436,0.5408170458088574
4,0.74572647,0.5152129764230843
5,0.7807692,0.48167838734439294
6,0.78205127,0.4642086614910354
7,0.815812,0.42719903705466505
8,0.8316239,0.3929881903860304
9,0.8388889,0.3796521070166531
10,0.85726494,0.3477938353505909
11,0.87735045,0.3196289442543291
12,0.8871795,0.29498481307274255
13,0.90213674,0.27142470805054036
14,0.91239315,0.2504767781903601
15,0.9205128,0.22881472589623214
16,0.9179487,0.2209569975351676
17,0.9303419,0.20036638506457338
18,0.9376068,0.18650971689285376
19,0.94871795,0.16276259348433242
20,0.9358974,0.17554986555861612
21,0.951282,0.1438840405553834
22,0.951282,0.14462312573614794
23,0.95726496,0.1338889558855285
24,0.96239316,0.119734166486141
25,0.9653846,0.12074601823448115
26,0.96794873,0.10685894588629405
27,0.97350425,0.09621739127697089
28,0.97820514,0.08517283862217878
29,0.9794872,0.07919363975524903
30,0.97820514,0.08040570721475997
31,0.97820514,0.07660342847976165
32,0.98333335,0.06715113467130905
33,0.982906,0.06522532587823196
34,0.982906,0.06411190141215284
35,0.9880342,0.05543125595451675
36,0.99017096,0.04708018526594099
37,0.9893162,0.044745158372271776
38,0.991453,0.043162909232907824
39,0.9893162,0.03913651183884368
40,0.98888886,0.04113604598638848
41,0.992735,0.035892349265070046
42,0.98504275,0.05080878875003411
43,0.992735,0.0320800643064018
44,0.99358976,0.030002584986579723
45,0.99188036,0.032624384111318835
46,0.99700856,0.02329306557822304
47,0.9965812,0.022660400687879088
48,0.99786323,0.018546290578356443
49,0.99786323,0.018299777700384663
50,0.99700856,0.02014794527656502
51,0.99615383,0.018329172065624823
52,0.99700856,0.020850160740252234
53,0.99871796,0.013426458307056346
54,0.99957263,0.011895893001530924
55,0.9982906,0.015496742678806186
56,0.99786323,0.013394360616803169
57,0.99786323,0.012138674238648934
58,0.99871796,0.00922333664006084
59,0.99914527,0.008887720372304958
60,0.99188036,0.02671661010473712
61,0.99700856,0.01457521846409302
62,0.9982906,0.00841124717476499
63,0.99957263,0.006270430615951872
64,0.99914527,0.010027049799473622
65,0.99957263,0.006188391615501327
66,0.99957263,0.004846344483094927
67,0.99957263,0.006044665372206105
68,1.0,0.003771567611525265
69,1.0,0.0038496558653970813
70,0.99957263,0.004028121018225057
71,1.0,0.002915229680269492
72,1.0,0.0029692474799429694
73,1.0,0.0025552103387462533
74,1.0,0.0023501861283284986
75,1.0,0.0026390027473720476
76,1.0,0.0023528993221270476
77,1.0,0.002318734873452375
78,1.0,0.0025180454292278898
79,1.0,0.0023152699390561597
80,1.0,0.001860721682349586
81,1.0,0.0037153872374731762
82,1.0,0.0016729760509079847
83,1.0,0.0014134443434687634
84,1.0,0.001496632489759841
85,1.0,0.00120748684504746
86,1.0,0.001075660715996025
87,1.0,0.000982800226073521
88,1.0,0.0011560584930155793
89,1.0,0.0010333203262864396
90,1.0,0.0009048591387800426
91,1.0,0.0008335471024997204
92,1.0,0.0008551597545464706
93,1.0,0.0008099847589619457
94,1.0,0.0007156280526079429
95,1.0,0.0007564320428989445
96,1.0,0.0006479438381248679
97,1.0,0.0006042133102344715
98,1.0,0.0006322550945557081
99,1.0,0.0005617254357944187
